country,date,lead_id,reason_forgot,reason_tried_cancel,reason_did_not_cancel,reason_problem_branch,reason_problem_cs,reason_no_info,reason_late,reason_no_docs,reason_car_not_running,reason_car_deregistered,reason_not_found_branch,reason_duplication,reason_appt_took_place,reason_other
DE,"2026-05-07",VF89825,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",SH30703,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",SS67512,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",ZY00330,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-07",DU80090,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-07",ZB42220,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-07",VK27082,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-07",DD96307,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",MB19469,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",TN00171,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",RB82109,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",SJ46963,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",JT38629,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",EV18284,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-08",VA75626,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-08",UR26832,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-08",GZ48634,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-08",JX63800,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-08",XF32858,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-08",NA29349,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-08",BP14330,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-08",HC33388,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-08",UK21837,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DE,"2026-05-08",CF80667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-08",KN98576,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-08",ZW76660,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-08",XZ44980,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-08",MM91146,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-08",SG00795,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-08",FG09043,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-08",JK45000,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-09",GH51834,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-09",UZ81914,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-09",CH50133,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-09",NP94910,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-09",SS99818,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-09",AB09896,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-09",HM89836,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-09",DT19099,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-11",XA62569,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-11",MF72216,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-11",ZA19488,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-11",KD85377,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-11",PD32747,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-11",ZD02936,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-11",DL02158,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-11",VL97522,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-11",NA07545,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-11",AJ31705,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-11",YZ10533,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-11",TP35186,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-11",WK85808,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-11",PY12012,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-11",CP07122,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-11",GS38086,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-11",ME06998,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-12",AX38576,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-12",XS70628,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-12",TY90014,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-12",MK23701,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-12",ZN31724,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-12",KV14306,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-12",RN90448,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-12",PK78358,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-12",LV79634,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-12",MS11039,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-12",FB99693,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-12",XD19972,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-12",LA29291,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-12",HL80874,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-12",XW25281,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-12",BS35625,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-12",XB76343,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-12",NR94816,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-12",LW00790,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-12",FF09510,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-13",NM74880,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-13",FF52511,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-13",UU41281,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-13",EG51874,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-13",MX13074,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-13",DC98089,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-13",BD71379,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-13",DK11489,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-13",VF57648,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-13",CT02294,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-13",VS64731,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-13",EA26175,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-13",PX57141,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-13",YR41128,1,0,0,0,0,0,0,0,0,0,0,0,0,0
